,status_id,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
4102,848451358648417_938975646262654,4,0,0,4,0,0,0,0,0
4103,848451358648417_938528199640732,0,0,0,0,0,0,0,0,0
4104,848451358648417_938071153019770,1,0,0,1,0,0,0,0,0
4105,848451358648417_937950323031853,12,1,4,12,0,0,0,0,0
4106,848451358648417_937025833124302,6,0,12,6,0,0,0,0,0
4107,848451358648417_936893683137517,12,0,14,12,0,0,0,0,0
4108,848451358648417_936876493139236,1,0,0,1,0,0,0,0,0
4109,848451358648417_936624926497726,12,0,8,12,0,0,0,0,0
4110,848451358648417_936334936526725,11,0,7,11,0,0,0,0,0
4111,848451358648417_935684686591750,10,0,0,10,0,0,0,0,0
4112,848451358648417_934981116662107,4,0,0,4,0,0,0,0,0
4113,848451358648417_934627926697426,0,0,0,0,0,0,0,0,0
4114,848451358648417_934612043365681,2,0,0,2,0,0,0,0,0
4115,848451358648417_933512673475618,0,0,0,0,0,0,0,0,0
4116,848451358648417_933385176821701,0,0,0,0,0,0,0,0,0
4117,848451358648417_933273593499526,1,0,0,1,0,0,0,0,0
4118,848451358648417_932782973548588,0,0,0,0,0,0,0,0,0
4119,848451358648417_932732873553598,1,0,0,1,0,0,0,0,0
4120,848451358648417_932322653594620,0,0,0,0,0,0,0,0,0
4121,848451358648417_931655726994646,0,0,0,0,0,0,0,0,0
4122,848451358648417_931566110336941,0,0,0,0,0,0,0,0,0
4123,848451358648417_930513547108864,4,0,0,4,0,0,0,0,0
4124,848451358648417_930432447116974,1,0,0,1,0,0,0,0,0
4125,848451358648417_929880430505509,0,0,0,0,0,0,0,0,0
4126,848451358648417_928031410690411,0,0,0,0,0,0,0,0,0
4127,848451358648417_927410374085848,0,0,0,0,0,0,0,0,0
4128,848451358648417_927407494086136,0,0,0,0,0,0,0,0,0
4129,848451358648417_925973600896192,2,0,0,2,0,0,0,0,0
4130,848451358648417_925317677628451,2,0,1,2,0,0,0,0,0
4131,848451358648417_924912744335611,1,0,1,1,0,0,0,0,0
4132,848451358648417_924877614339124,0,0,1,0,0,0,0,0,0
4133,848451358648417_924296694397216,0,0,0,0,0,0,0,0,0
4134,848451358648417_924262257733993,3,0,0,3,0,0,0,0,0
4135,848451358648417_924199764406909,0,0,0,0,0,0,0,0,0
4136,848451358648417_924055317754687,1,0,1,1,0,0,0,0,0
4137,848451358648417_924034184423467,2,0,0,2,0,0,0,0,0
4138,848451358648417_923394624487423,0,0,0,0,0,0,0,0,0
4139,848451358648417_923050907855128,0,0,0,0,0,0,0,0,0
4140,848451358648417_922801304546755,0,0,0,0,0,0,0,0,0
4141,848451358648417_922412857918933,1,0,0,1,0,0,0,0,0
4142,848451358648417_922281974598688,3,0,0,3,0,0,0,0,0
4143,848451358648417_922263097933909,1,0,0,1,0,0,0,0,0
4144,848451358648417_922204434606442,4,0,1,4,0,0,0,0,0
4145,848451358648417_921730691320483,3,0,0,3,0,0,0,0,0
4146,848451358648417_921684757991743,1,0,0,1,0,0,0,0,0
4147,848451358648417_921001998060019,1,0,0,1,0,0,0,0,0
4148,848451358648417_920323181461234,1,0,0,0,1,0,0,0,0
4149,848451358648417_920248068135412,2,0,0,2,0,0,0,0,0
4150,848451358648417_920246738135545,0,0,0,0,0,0,0,0,0
4151,848451358648417_919683291525223,2,0,1,2,0,0,0,0,0
4152,848451358648417_919635244863361,64,91,322,54,7,1,2,0,0
4153,848451358648417_919575748202644,1,0,0,1,0,0,0,0,0
4154,848451358648417_919555041538048,34,73,242,27,5,1,0,0,1
4155,848451358648417_919159421577610,0,0,0,0,0,0,0,0,0
4156,848451358648417_919123391581213,0,0,0,0,0,0,0,0,0
4157,848451358648417_918491131644439,3,0,1,3,0,0,0,0,0
4158,848451358648417_917898091703743,4,0,1,4,0,0,0,0,0
4159,848451358648417_916592121834340,7,0,0,7,0,0,0,0,0
4160,848451358648417_916012145225671,4,0,0,3,1,0,0,0,0
4161,848451358648417_915382815288604,0,0,0,0,0,0,0,0,0
4162,848451358648417_915341491959403,1,0,0,1,0,0,0,0,0
4163,848451358648417_915289305297955,3,0,0,2,1,0,0,0,0
4164,848451358648417_914013685425517,5,0,0,5,0,0,0,0,0
4165,848451358648417_913932488766970,4,0,0,4,0,0,0,0,0
4166,848451358648417_911996428960576,1,1,1,1,0,0,0,0,0
4167,848451358648417_908468799313339,1,0,0,1,0,0,0,0,0
4168,848451358648417_906689106157975,5,0,1,5,0,0,0,0,0
4169,848451358648417_906669359493283,5,0,0,5,0,0,0,0,0
4170,848451358648417_905573269602892,0,0,0,0,0,0,0,0,0
4171,848451358648417_903770393116513,4,0,1,4,0,0,0,0,0
4172,848451358648417_902095976617288,3,0,0,3,0,0,0,0,0
4173,848451358648417_901400413353511,7,0,0,7,0,0,0,0,0
4174,848451358648417_900714496755436,4,0,0,4,0,0,0,0,0
4175,848451358648417_899020060258213,3,0,0,3,0,0,0,0,0
4176,848451358648417_898983183595234,1,0,1,1,0,0,0,0,0
4177,848451358648417_898379066988979,1,0,0,1,0,0,0,0,0
4178,848451358648417_898353443658208,0,0,0,0,0,0,0,0,0
4179,848451358648417_897806493712903,1,0,0,1,0,0,0,0,0
4180,848451358648417_897775637049322,2,0,0,2,0,0,0,0,0
4181,848451358648417_897728173720735,4,0,0,4,0,0,0,0,0
4182,848451358648417_897175373776015,3,0,0,3,0,0,0,0,0
4183,848451358648417_897106637116222,3,0,0,3,0,0,0,0,0
4184,848451358648417_897094423784110,2,0,0,2,0,0,0,0,0
4185,848451358648417_897059750454244,3,0,0,3,0,0,0,0,0
4186,848451358648417_896494573844095,2,0,0,2,0,0,0,0,0
4187,848451358648417_895245590635660,1,0,0,1,0,0,0,0,0
4188,848451358648417_895204870639732,1,0,0,1,0,0,0,0,0
4189,848451358648417_895127177314168,2,0,0,2,0,0,0,0,0
4190,848451358648417_894456907381195,11,0,0,10,1,0,0,0,0
4191,848451358648417_893971844096368,3,0,0,3,0,0,0,0,0
4192,848451358648417_892266597600226,6,0,0,6,0,0,0,0,0
4193,848451358648417_891619797664906,1,0,0,1,0,0,0,0,0
4194,848451358648417_891162017710684,2,0,0,2,0,0,0,0,0
4195,848451358648417_890646064428946,0,0,0,0,0,0,0,0,0
4196,848451358648417_890588187768067,2,0,0,2,0,0,0,0,0
4197,848451358648417_889487457878140,0,0,0,0,0,0,0,0,0
4198,848451358648417_889461827880703,1,0,0,1,0,0,0,0,0
4199,848451358648417_888818121278407,7,1,0,7,0,0,0,0,0
4200,848451358648417_888306811329538,0,0,0,0,0,0,0,0,0
4201,848451358648417_888267658000120,3,0,1,3,0,0,0,0,0
4202,848451358648417_888263001333919,1,0,0,1,0,0,0,0,0
4203,848451358648417_887768074716745,1,0,0,1,0,0,0,0,0
4204,848451358648417_887763101383909,1,0,0,1,0,0,0,0,0
4205,848451358648417_887751654718387,3,0,0,3,0,0,0,0,0
4206,848451358648417_887247221435497,0,0,0,0,0,0,0,0,0
4207,848451358648417_887200711440148,1,0,0,1,0,0,0,0,0
4208,848451358648417_887183334775219,4,0,0,4,0,0,0,0,0
4209,848451358648417_886663714827181,3,0,0,3,0,0,0,0,0
4210,848451358648417_886618054831747,2,0,0,2,0,0,0,0,0
4211,848451358648417_886065948220291,4,0,0,4,0,0,0,0,0
4212,848451358648417_885441664949386,0,0,0,0,0,0,0,0,0
4213,848451358648417_885393514954201,5,0,0,4,1,0,0,0,0
4214,848451358648417_883525211807698,1,0,0,0,1,0,0,0,0
4215,848451358648417_883524541807765,1,1,0,0,1,0,0,0,0
4216,848451358648417_882558418571044,9,0,0,9,0,0,0,0,0
4217,848451358648417_882525585240994,5,0,0,5,0,0,0,0,0
4218,848451358648417_882012888625597,3,0,0,3,0,0,0,0,0
4219,848451358648417_881981525295400,7,0,0,7,0,0,0,0,0
4220,848451358648417_881981008628785,2,0,0,2,0,0,0,0,0
4221,848451358648417_881480032012216,4,0,0,4,0,0,0,0,0
4222,848451358648417_881430335350519,5,0,0,5,0,0,0,0,0
4223,848451358648417_880976078729278,3,0,0,3,0,0,0,0,0
4224,848451358648417_880949322065287,5,0,0,5,0,0,0,0,0
4225,848451358648417_880812562078963,8,0,0,8,0,0,0,0,0
4226,848451358648417_880433548783531,2,0,0,2,0,0,0,0,0
4227,848451358648417_880377582122461,3,0,0,3,0,0,0,0,0
4228,848451358648417_880328878793998,2,0,0,2,0,0,0,0,0
4229,848451358648417_880306202129599,4,0,0,4,0,0,0,0,0
4230,848451358648417_879957558831130,3,0,0,3,0,0,0,0,0
4231,848451358648417_879934195500133,5,0,0,4,1,0,0,0,0
4232,848451358648417_879888198838066,6,0,0,6,0,0,0,0,0
4233,848451358648417_879877152172504,3,0,0,3,0,0,0,0,0
4234,848451358648417_879451052215114,1,0,0,1,0,0,0,0,0
4235,848451358648417_879380672222152,5,0,0,5,0,0,0,0,0
4236,848451358648417_879284388898447,4,0,0,4,0,0,0,0,0
4237,848451358648417_877281209098765,2,0,0,2,0,0,0,0,0
4238,848451358648417_877252945768258,0,0,0,0,0,0,0,0,0
4239,848451358648417_876726725820880,0,0,0,0,0,0,0,0,0
4240,848451358648417_876701759156710,7,0,0,7,0,0,0,0,0
4241,848451358648417_876676935825859,2,0,0,2,0,0,0,0,0
4242,848451358648417_876655925827960,9,0,0,9,0,0,0,0,0
4243,848451358648417_876202655873287,3,0,0,3,0,0,0,0,0
4244,848451358648417_876181459208740,4,0,0,4,0,0,0,0,0
4245,848451358648417_876138229213063,1,0,0,1,0,0,0,0,0
4246,848451358648417_876113579215528,2,0,0,2,0,0,0,0,0
4247,848451358648417_875630299263856,0,0,0,0,0,0,0,0,0
4248,848451358648417_875595282600691,3,0,0,3,0,0,0,0,0
4249,848451358648417_875074869319399,0,0,0,0,0,0,0,0,0
4250,848451358648417_875050635988489,2,0,0,2,0,0,0,0,0
4251,848451358648417_875004635993089,5,0,0,5,0,0,0,0,0
4252,848451358648417_874499852710234,1,0,0,1,0,0,0,0,0
4253,848451358648417_874477999379086,2,0,0,2,0,0,0,0,0
4254,848451358648417_874452676048285,0,0,0,0,0,0,0,0,0
4255,848451358648417_874434636050089,5,0,0,5,0,0,0,0,0
4256,848451358648417_873484629478423,1,0,0,1,0,0,0,0,0
4257,848451358648417_873449512815268,11,0,0,11,0,0,0,0,0
4258,848451358648417_873412562818963,3,0,0,3,0,0,0,0,0
4259,848451358648417_872918219535064,10,0,0,10,0,0,0,0,0
4260,848451358648417_872911096202443,91,91,277,78,13,0,0,0,0
4261,848451358648417_872848929541993,3,0,0,3,0,0,0,0,0
4262,848451358648417_872430432917176,1,0,0,1,0,0,0,0,0
4263,848451358648417_872409196252633,1,0,0,1,0,0,0,0,0
4264,848451358648417_872343909592495,2,0,0,2,0,0,0,0,0
4265,848451358648417_872314672928752,1,0,0,1,0,0,0,0,0
4266,848451358648417_872305602929659,0,0,0,0,0,0,0,0,0
4267,848451358648417_872286956264857,7,0,0,7,0,0,0,0,0
4268,848451358648417_871943896299163,1,0,0,1,0,0,0,0,0
4269,848451358648417_871920366301516,1,0,0,1,0,0,0,0,0
4270,848451358648417_871887159638170,3,0,0,3,0,0,0,0,0
4271,848451358648417_871857892974430,5,0,0,5,0,0,0,0,0
4272,848451358648417_871842869642599,5,0,0,5,0,0,0,0,0
4273,848451358648417_871349273025292,1,0,0,1,0,0,0,0,0
4274,848451358648417_871317463028473,5,0,0,5,0,0,0,0,0
4275,848451358648417_871296583030561,4,1,0,4,0,0,0,0,0
4276,848451358648417_871268483033371,8,0,0,8,0,0,0,0,0
4277,848451358648417_870140769812809,3,0,0,3,0,0,0,0,0
4278,848451358648417_870118996481653,5,0,0,5,0,0,0,0,0
4279,848451358648417_870066533153566,47,39,8,43,4,0,0,0,0
4280,848451358648417_870052979821588,28,39,16,27,1,0,0,0,0
4281,848451358648417_869405453219674,3,0,0,3,0,0,0,0,0
4282,848451358648417_869385463221673,3,0,0,3,0,0,0,0,0
4283,848451358648417_869372883222931,1,0,0,1,0,0,0,0,0
4284,848451358648417_869371863223033,105,136,67,89,15,0,1,0,0
4285,848451358648417_869335103226709,8,0,0,8,0,0,0,0,0
4286,848451358648417_869330576560495,182,235,73,161,20,0,1,0,0
4287,848451358648417_868919529934933,1,0,0,1,0,0,0,0,0
4288,848451358648417_868888296604723,4,0,0,4,0,0,0,0,0
4289,848451358648417_868409329985953,2,0,0,2,0,0,0,0,0
4290,848451358648417_868399759986910,3,0,0,3,0,0,0,0,0
4291,848451358648417_868389506654602,1,0,0,1,0,0,0,0,0
4292,848451358648417_868383149988571,0,0,0,0,0,0,0,0,0
4293,848451358648417_868373956656157,0,0,0,0,0,0,0,0,0
4294,848451358648417_868357083324511,3,0,0,3,0,0,0,0,0
4295,848451358648417_868350443325175,116,200,239,94,18,2,2,0,0
4296,848451358648417_868290736664479,7,0,0,7,0,0,0,0,0
4297,848451358648417_868271266666426,10,0,0,10,0,0,0,0,0
4298,848451358648417_868270516666501,42,89,295,35,7,0,0,0,0
4299,848451358648417_868240343336185,2,0,0,2,0,0,0,0,0
4300,848451358648417_868215756671977,0,0,0,0,0,0,0,0,0
4301,848451358648417_868210610005825,133,157,278,117,16,0,0,0,0
4302,848451358648417_867785650048321,4,0,0,4,0,0,0,0,0
4303,848451358648417_867747986718754,16,1,0,15,1,0,0,0,0
4304,848451358648417_867746856718867,128,164,79,109,18,1,0,0,0
4305,848451358648417_867732640053622,2,0,0,2,0,0,0,0,0
4306,848451358648417_867721866721366,3,0,0,3,0,0,0,0,0
4307,848451358648417_867696163390603,3,0,0,3,0,0,0,0,0
4308,848451358648417_867692573390962,54,90,281,47,7,0,0,0,0
4309,848451358648417_867671520059734,1,0,0,1,0,0,0,0,0
4310,848451358648417_867661256727427,2,0,0,2,0,0,0,0,0
4311,848451358648417_867650496728503,5,0,0,5,0,0,0,0,0
4312,848451358648417_867646310062255,71,123,277,58,10,0,2,0,1
4313,848451358648417_867579730068913,3,0,0,3,0,0,0,0,0
4314,848451358648417_867553443404875,6,0,0,5,1,0,0,0,0
4315,848451358648417_867541823406037,88,247,319,72,13,1,1,1,0
4316,848451358648417_867210366772516,3,0,0,3,0,0,0,0,0
4317,848451358648417_867187823441437,0,0,0,0,0,0,0,0,0
4318,848451358648417_867187120108174,0,0,0,0,0,0,0,0,0
4319,848451358648417_867186496774903,0,0,0,0,0,0,0,0,0
4320,848451358648417_867181306775422,3,0,0,3,0,0,0,0,0
4321,848451358648417_867181166775436,1,0,0,1,0,0,0,0,0
4322,848451358648417_867177880109098,95,129,56,82,12,0,0,1,0
4323,848451358648417_867163240110562,1,1,0,1,0,0,0,0,0
4324,848451358648417_867153266778226,2,0,0,2,0,0,0,0,0
4325,848451358648417_867150976778455,1,1,0,1,0,0,0,0,0
4326,848451358648417_867144646779088,83,96,330,73,9,1,0,0,0
4327,848451358648417_867098396783713,5,1,0,5,0,0,0,0,0
4328,848451358648417_867096626783890,103,116,356,87,13,2,1,0,0
4329,848451358648417_866633493496870,2,1,0,2,0,0,0,0,0
4330,848451358648417_866578000169086,237,338,310,186,43,1,5,0,2
4331,848451358648417_866559560170930,2,1,0,2,0,0,0,0,0
4332,848451358648417_866544010172485,0,1,0,0,0,0,0,0,0
4333,848451358648417_866534500173436,3,2,0,3,0,0,0,0,0
4334,848451358648417_866114640215422,1,1,0,1,0,0,0,0,0
4335,848451358648417_866083270218559,1,1,0,1,0,0,0,0,0
4336,848451358648417_866061840220702,1,0,0,1,0,0,0,0,0
4337,848451358648417_866033846890168,2,1,0,2,0,0,0,0,0
4338,848451358648417_866020896891463,136,265,128,103,28,2,2,1,0
4339,848451358648417_865958010231085,5,0,0,5,0,0,0,0,0
4340,848451358648417_865479896945563,16,5,4,15,1,0,0,0,0
4341,848451358648417_865479376945615,4,0,0,4,0,0,0,0,0
4342,848451358648417_865423370284549,3,1,0,3,0,0,0,0,0
4343,848451358648417_865406163619603,4,0,0,4,0,0,0,0,0
4344,848451358648417_864846730342213,1,0,0,1,0,0,0,0,0
4345,848451358648417_864830987010454,3,0,0,3,0,0,0,0,0
4346,848451358648417_864824773677742,3,0,0,3,0,0,0,0,0
4347,848451358648417_864447067048846,1,0,0,1,0,0,0,0,0
4348,848451358648417_864410987052454,7,0,0,7,0,0,0,0,0
4349,848451358648417_864375533722666,2,0,0,2,0,0,0,0,0
4350,848451358648417_864361987057354,1,0,0,1,0,0,0,0,0
4351,848451358648417_864295080397378,2,0,0,2,0,0,0,0,0
4352,848451358648417_864282837065269,1,0,0,1,0,0,0,0,0
4353,848451358648417_863876580439228,3,0,0,3,0,0,0,0,0
4354,848451358648417_863853877108165,8,0,0,8,0,0,0,0,0
4355,848451358648417_863817037111849,3,0,0,3,0,0,0,0,0
4356,848451358648417_863804080446478,3,0,0,3,0,0,0,0,0
4357,848451358648417_863377280489158,0,0,0,0,0,0,0,0,0
4358,848451358648417_863346183825601,5,0,0,5,0,0,0,0,0
4359,848451358648417_863327093827510,0,0,0,0,0,0,0,0,0
4360,848451358648417_863310390495847,2,0,0,2,0,0,0,0,0
4361,848451358648417_863299163830303,3,0,0,3,0,0,0,0,0
4362,848451358648417_863285960498290,2,0,0,2,0,0,0,0,0
4363,848451358648417_863276383832581,3,0,0,3,0,0,0,0,0
4364,848451358648417_862810447212508,2,0,0,2,0,0,0,0,0
4365,848451358648417_862795990547287,4,0,0,4,0,0,0,0,0
4366,848451358648417_862777290549157,2,0,0,2,0,0,0,0,0
4367,848451358648417_862756767217876,2,0,0,2,0,0,0,0,0
4368,848451358648417_862738810553005,8,0,0,8,0,0,0,0,0
4369,848451358648417_861719293988290,2,0,0,2,0,0,0,0,0
4370,848451358648417_861628033997416,3,0,0,3,0,0,0,0,0
4371,848451358648417_861623073997912,3,0,0,2,1,0,0,0,0
4372,848451358648417_861608863999333,1,0,0,1,0,0,0,0,0
4373,848451358648417_861589077334645,4,0,0,3,1,0,0,0,0
4374,848451358648417_861199917373561,3,0,0,3,0,0,0,0,0
4375,848451358648417_861187554041464,3,0,0,3,0,0,0,0,0
4376,848451358648417_861168837376669,3,0,0,3,0,0,0,0,0
4377,848451358648417_861162694043950,6,0,0,6,0,0,0,0,0
4378,848451358648417_861084904051729,4,0,0,4,0,0,0,0,0
4379,848451358648417_861050594055160,7,0,0,7,0,0,0,0,0
4380,848451358648417_860623780764508,7,0,0,7,0,0,0,0,0
4381,848451358648417_860612234098996,2,0,0,2,0,0,0,0,0
4382,848451358648417_860558620771024,2,0,0,2,0,0,0,0,0
4383,848451358648417_860552464104973,0,0,0,0,0,0,0,0,0
4384,848451358648417_860537667439786,7,0,0,7,0,0,0,0,0
4385,848451358648417_860518170775069,0,0,0,0,0,0,0,0,0
4386,848451358648417_860505310776355,5,0,0,5,0,0,0,0,0
4387,848451358648417_860141850812701,2,0,0,2,0,0,0,0,0
4388,848451358648417_860122527481300,8,0,0,8,0,0,0,0,0
4389,848451358648417_860111914149028,0,0,0,0,0,0,0,0,0
4390,848451358648417_860106664149553,0,0,0,0,0,0,0,0,0
4391,848451358648417_860082257485327,4,1,0,4,0,0,0,0,0
4392,848451358648417_860065210820365,14,1,0,14,0,0,0,0,0
4393,848451358648417_859619587531594,10,0,0,10,0,0,0,0,0
4394,848451358648417_859554390871447,9,0,0,9,0,0,0,0,0
4395,848451358648417_859528984207321,1,0,0,1,0,0,0,0,0
4396,848451358648417_859514974208722,2,0,0,2,0,0,0,0,0
4397,848451358648417_859503330876553,6,0,0,6,0,0,0,0,0
4398,848451358648417_859000347593518,0,0,0,0,0,0,0,0,0
4399,848451358648417_858977790929107,8,0,0,8,0,0,0,0,0
4400,848451358648417_858949364265283,6,0,0,6,0,0,0,0,0
4401,848451358648417_858947074265512,4,0,0,4,0,0,0,0,0
4402,848451358648417_858509234309296,1,0,0,1,0,0,0,0,0
4403,848451358648417_858509134309306,0,0,0,0,0,0,0,0,0
4404,848451358648417_858498380977048,0,0,0,0,0,0,0,0,0
4405,848451358648417_858487174311502,0,0,0,0,0,0,0,0,0
4406,848451358648417_858472077646345,2,0,0,2,0,0,0,0,0
4407,848451358648417_858459670980919,0,0,0,0,0,0,0,0,0
4408,848451358648417_858415020985384,12,0,0,12,0,0,0,0,0
4409,848451358648417_857867204373499,4,0,0,4,0,0,0,0,0
4410,848451358648417_857855424374677,3,0,0,3,0,0,0,0,0
4411,848451358648417_857845301042356,1,0,0,1,0,0,0,0,0
4412,848451358648417_857836697709883,1,0,0,1,0,0,0,0,0
4413,848451358648417_857828561044030,5,0,0,5,0,0,0,0,0
4414,848451358648417_857820694378150,0,0,0,0,0,0,0,0,0
4415,848451358648417_857804704379749,5,0,0,5,0,0,0,0,0
4416,848451358648417_857804627713090,0,0,0,0,0,0,0,0,0
4417,848451358648417_857440367749516,6,0,0,6,0,0,0,0,0
4418,848451358648417_857387131088173,6,0,0,6,0,0,0,0,0
4419,848451358648417_856819567811596,3,0,0,3,0,0,0,0,0
4420,848451358648417_856810164479203,5,0,0,5,0,0,0,0,0
4421,848451358648417_856803087813244,0,0,0,0,0,0,0,0,0
4422,848451358648417_856787607814792,2,0,0,2,0,0,0,0,0
4423,848451358648417_856773287816224,7,0,0,7,0,0,0,0,0
4424,848451358648417_856382231188663,2,0,0,2,0,0,0,0,0
4425,848451358648417_856368994523320,5,0,0,5,0,0,0,0,0
4426,848451358648417_856320767861476,3,0,0,3,0,0,0,0,0
4427,848451358648417_856300174530202,5,0,0,5,0,0,0,0,0
4428,848451358648417_855852167908336,0,0,0,0,0,0,0,0,0
4429,848451358648417_855843831242503,1,0,0,1,0,0,0,0,0
4430,848451358648417_855818041245082,1,0,0,1,0,0,0,0,0
4431,848451358648417_855801881246698,13,0,0,13,0,0,0,0,0
4432,848451358648417_855749764585243,8,0,0,8,0,0,0,0,0
4433,848451358648417_855744137919139,90,168,56,75,13,2,0,0,0
4434,848451358648417_855263951300491,3,0,0,3,0,0,0,0,0
4435,848451358648417_855246967968856,3,0,0,3,0,0,0,0,0
4436,848451358648417_855217341305152,103,330,152,84,17,0,1,0,1
4437,848451358648417_855175557975997,1,0,0,1,0,0,0,0,0
4438,848451358648417_855165257977027,3,0,0,3,0,0,0,0,0
4439,848451358648417_855160144644205,113,525,124,92,18,3,0,0,0
4440,848451358648417_855136337979919,1,0,0,1,0,0,0,0,0
4441,848451358648417_855114357982117,5,0,0,5,0,0,0,0,0
4442,848451358648417_855096071317279,8,0,0,8,0,0,0,0,0
4443,848451358648417_855093531317533,166,336,147,145,18,2,1,0,0
4444,848451358648417_854772498016303,2,0,0,2,0,0,0,0,0
4445,848451358648417_854748691352017,4,0,0,4,0,0,0,0,0
4446,848451358648417_854726934687526,2,0,0,2,0,0,0,0,0
4447,848451358648417_854695121357374,5,0,0,5,0,0,0,0,0
4448,848451358648417_854679568025596,300,860,274,259,35,2,4,0,0
4449,848451358648417_854227628070790,8,1,0,8,0,0,0,0,0
4450,848451358648417_854198761407010,3,1,0,3,0,0,0,0,0
4451,848451358648417_854169771409909,171,437,129,135,28,1,5,0,2
4452,848451358648417_854113571415529,95,131,65,81,13,0,1,0,0
4453,848451358648417_854030568090496,100,204,94,78,18,0,4,0,0
4454,848451358648417_853647204795499,2,0,0,2,0,0,0,0,0
4455,848451358648417_853617374798482,1,0,0,1,0,0,0,0,0
4456,848451358648417_853577974802422,4,0,0,3,1,0,0,0,0
4457,848451358648417_853555174804702,5,0,0,4,1,0,0,0,0
4458,848451358648417_853538698139683,2,1,0,2,0,0,0,0,0
4459,848451358648417_853536951473191,275,401,351,221,49,4,1,0,0
